baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	3.45582119906173	0.46663159377761	0.658874304087882	0.708225515674943	0.478805223308135	0.998229088753756
A1CF	0.246623433406562	-0.521314932447494	1.94579977566689	-0.267918076138549	0.788762379443896	0.998229088753756
A2M	0.267388110053335	-0.630606987976849	1.90614598076056	-0.330828275662934	0.7407742015024	0.998229088753756
A2ML1	0.77258290101566	0.210676482366199	1.37860412425963	0.152818694401731	0.87854125489681	0.998229088753756
A4GALT	0	NA	NA	NA	NA	NA
A4GNT	0	NA	NA	NA	NA	NA
AAAS	4.92088691746414	-0.31387810369964	0.62524770200614	-0.502006009286472	0.615663293900282	0.998229088753756
AACS	6.24815729545999	-0.338753305520304	0.54884607299236	-0.617210037913525	0.53709619565375	0.998229088753756
AADACL2	0.0337111714835292	0.439090523197858	3.75867833540884	0.116820457622399	0.907002331911847	0.998229088753756
AADACL3	0.0665716538965121	0.177256666565093	3.41277134184681	0.051939215613892	0.958577126888928	0.998229088753756
AADAT	1.96197548944707	0.437606686110135	0.831348692444006	0.526381637557707	0.598623071316305	0.998229088753756
AAED1	8.01852456668784	0.263506087193283	0.42809224041419	0.615535770838393	0.538200953645218	0.998229088753756
AAGAB	3.84325235475755	-0.0766964879486342	0.666071782034687	-0.115147481123348	0.908328225669931	0.998229088753756
AAK1	6.43645336766584	-0.555242749370839	0.532337372206819	-1.04302793371253	0.296935355598664	0.998229088753756
AAMDC	9.1205866546529	0.238893441122232	0.387654840480095	0.616252955403245	0.537727582889163	0.998229088753756
AAMP	4.88233823347903	-0.949762897546826	0.684196135885269	-1.38814419978848	0.165093139756893	0.998229088753756
AANAT	0.133024062016309	0.176304978415377	2.70646353584341	0.0651421961095939	0.948060784122388	0.998229088753756
AAR2	3.89557201347163	0.500209654688055	0.575198767089821	0.869629219163372	0.384503064485366	0.998229088753756
AARD	1.29509283972694	-1.5691291991462	1.38657376863296	-1.1316593712091	0.25777766885514	0.998229088753756
AARS	8.48477183145462	0.0304253461273318	0.40937796825315	0.0743209173106196	0.940755033450783	0.998229088753756
AARS2	1.65230790457473	-0.836546337946062	1.17919828748609	-0.709419566517078	0.478064149078806	0.998229088753756
AARSD1	5.16490545274228	0.436246146981518	0.509959111775573	0.855453186163491	0.392300310233741	0.998229088753756
AASDH	3.06177227425007	0.572944906344413	0.666346453914015	0.859830352482592	0.389882565228102	0.998229088753756
AASDHPPT	7.75108643415342	-0.299892301503943	0.460826232958893	-0.650770898128741	0.515194388824023	0.998229088753756
AASS	2.02752786057639	0.499589425946289	0.776707553920457	0.643214326195998	0.520085038649337	0.998229088753756
AATF	1.3045212803612	-0.653261593516198	1.26192417943777	-0.517671032983336	0.604687812089606	0.998229088753756
AATK	0	NA	NA	NA	NA	NA
ABAT	23.3761840070342	0.13368723538441	0.259840614053794	0.514497073027747	0.606904506252324	0.998229088753756
ABCA1	21.5767042443415	-0.116378995302597	0.297261785295958	-0.391503385430885	0.695425186757726	0.998229088753756
ABCA10	0.541518314516253	2.51207982159834	1.40434623795781	1.788789511945	0.0736487206512057	0.998229088753756
ABCA12	0.0757751089275605	1.66317786622351	3.72582735091573	0.446391555372188	0.655314431697177	0.998229088753756
ABCA13	1.69536094366663	-0.420128882324993	1.01530759117281	-0.413794682495862	0.679024478607399	0.998229088753756
ABCA2	1.61329301172372	0.955943845734819	0.842332727631037	1.13487677063588	0.256426954085266	0.998229088753756
ABCA3	3.40558155391601	-0.97246819372943	0.822282399362909	-1.18264503105366	0.236949857890253	0.998229088753756
ABCA4	0	NA	NA	NA	NA	NA
ABCA5	4.13743160287504	-1.04724051001721	0.728213159621876	-1.4380961071357	0.150406787036481	0.998229088753756
ABCA6	0.965214649130969	1.57313578521333	1.0085610902088	1.55978234782749	0.118811324306052	0.998229088753756
ABCA7	1.01789480204164	-0.246395094100881	1.25479178329322	-0.196363330858139	0.844325795232903	0.998229088753756
ABCA8	1.49695903765611	-0.974899667018339	1.19541500725596	-0.815532397619961	0.414767627728643	0.998229088753756
ABCA9	1.73361222282293	-0.346594239631502	0.994980504701282	-0.348342744399357	0.727582796190632	0.998229088753756
ABCB10	0.176057934307602	0.912219874748324	2.29647245235651	0.397226569738407	0.691200390761751	0.998229088753756
ABCB11	0.270394346690555	0.883897608987502	2.05337414602867	0.430461058788047	0.666860287743122	0.998229088753756
ABCB4	2.80836810184878	0.860406805130242	0.646344063559594	1.33119007915342	0.183126474941536	0.998229088753756
ABCB5	1.12673488852498	-0.34926423060747	1.25424815526278	-0.278465014392862	0.780655417813401	0.998229088753756
ABCB6	8.16026635891929	-0.0654135585615292	0.436997135715543	-0.14968875815266	0.881010177939088	0.998229088753756
ABCB7	2.61761007429412	0.546088580781447	0.693851761029204	0.787039266098313	0.431258880507537	0.998229088753756
ABCB8	1.06590643924347	1.21768604810628	1.09443911316768	1.11261196119159	0.265875121094214	0.998229088753756
ABCB9	2.63533655136329	-1.15424749049787	0.937791640800712	-1.23081443710923	0.218392274648135	0.998229088753756
ABCC1	0.73217635291446	-0.680016707390056	1.45682471890639	-0.466780044685492	0.640657254396213	0.998229088753756
ABCC10	2.51422136138249	-1.61666927473659	1.12019604783364	-1.44320208758377	0.148963551642945	0.998229088753756
ABCC11	0.645951073080884	1.93213564919149	1.28623898766084	1.50215913817484	0.1330560149168	0.998229088753756
ABCC2	0.367154379426705	-0.830710365668556	1.7362833996214	-0.478441690941523	0.632335866214246	0.998229088753756
ABCC3	4.71583571699883	-0.394075354414621	0.673897083877068	-0.584770826054663	0.558701823349146	0.998229088753756
ABCC4	0.698359591303181	-0.678960056814348	1.60910121879116	-0.421949874181574	0.673061605197172	0.998229088753756
ABCC5	2.10376836353768	-0.705502467709752	0.977781251974777	-0.721534050980097	0.470580998299503	0.998229088753756
ABCC6	1.549351241062	0.813963181681191	0.893418464943614	0.911065993842608	0.36226060281574	0.998229088753756
ABCC8	0.102461032747927	1.66318394549651	3.33975148851635	0.497996318353424	0.618486637135964	0.998229088753756
ABCC9	1.97286879911375	-0.104686547396684	0.87908585553771	-0.119085691957415	0.905207466238497	0.998229088753756
ABCD1	0.466161558604083	-1.18148106011732	1.56255481864464	-0.756121350764601	0.449576441987189	0.998229088753756
ABCD2	0.302512369641051	2.67004015430183	3.68269157418087	0.725024102757159	0.468437243939487	0.998229088753756
ABCD3	2.83970833549319	-0.12456216024245	0.728023426252496	-0.171096362769032	0.864147995793338	0.998229088753756
ABCD4	9.33118512548731	-0.442053309504534	0.444406415200212	-0.994705059118875	0.319879733181528	0.998229088753756
ABCE1	3.46331562642922	0.476513800343912	0.647938047442638	0.735431114478731	0.462076978299794	0.998229088753756
ABCF1	2.18228415482285	-1.56959503243981	1.15294370365365	-1.36138046243351	0.173393487092268	0.998229088753756
ABCF2	6.58719603599055	-0.267539532679019	0.50303384717419	-0.531851950285118	0.594828538702104	0.998229088753756
ABCF3	1.20215594951431	0.716398129801579	1.02198356015449	0.700987919701254	0.483310554200833	0.998229088753756
ABCG1	0.355606326250134	0.548077779283993	1.75219682243124	0.31279464285497	0.754436685692936	0.998229088753756
ABCG2	0	NA	NA	NA	NA	NA
ABCG4	0	NA	NA	NA	NA	NA
ABCG5	0.17693857190639	-0.0992465980117115	2.25495577576873	-0.044012658287224	0.964894313791695	0.998229088753756
ABHD1	3.10417846579747	0.166060174194239	0.686837496896983	0.241775055882172	0.808954468094539	0.998229088753756
ABHD10	1.74231566342171	1.00777832823287	0.82991020513728	1.21432213026729	0.22462473808236	0.998229088753756
ABHD11	2.21963971979875	-0.426952295871332	0.917679281152472	-0.465252190651119	0.641750867752171	0.998229088753756
ABHD12	1.98271261232527	-3.22600675075667	1.28549140705342	-2.5095513926081	0.0120884623897096	0.998229088753756
ABHD12B	0.980419873767073	-1.10479881281839	1.40026426055423	-0.78899308076399	0.430116050621395	0.998229088753756
ABHD13	0.38009795833219	-0.996120060561397	1.84092143965263	-0.541098625452131	0.588439605615193	0.998229088753756
ABHD14A	3.70706455852998	-0.16691621069389	0.6565955559737	-0.25421465188926	0.799329731779542	0.998229088753756
ABHD14A-ACY1	1.67519947034242	0.0803974689353629	0.917002112255237	0.0876742461777287	0.930135589354522	0.998229088753756
ABHD14B	0.452225150789451	-1.20048511764377	1.73107685766652	-0.693490362560802	0.488001871826793	0.998229088753756
ABHD15	0.987337670693576	0.426854941102145	1.13470291019039	0.37618211539664	0.706781510427804	0.998229088753756
ABHD16A	0.243036190419304	2.30878637839748	1.99471511440836	1.15745168907605	0.247087866359664	0.998229088753756
ABHD17A	3.56547310387184	0.166325609376918	0.652374219200473	0.254954295374764	0.79875839988471	0.998229088753756
ABHD17B	2.16401441832247	-1.53302446610888	1.17934188354837	-1.29989826317061	0.193635840471535	0.998229088753756
ABHD17C	1.07799471291062	0.981453847688897	1.1205473501059	0.875870035832172	0.381100690718639	0.998229088753756
ABHD18	3.05673044025068	-0.556778797492267	0.784664991424457	-0.709575173580139	0.477967619508356	0.998229088753756
ABHD2	3.5590031622533	0.874166547490925	0.58715958823971	1.48880570972477	0.136538538359828	0.998229088753756
ABHD3	0.597324940854031	-0.38147364136873	1.60623651982923	-0.237495310721292	0.812272556658679	0.998229088753756
ABHD4	19.7199083519535	-0.191764007478838	0.311008440625396	-0.616587791293465	0.537506649303724	0.998229088753756
ABHD5	0.295639874126044	0.670926510294726	1.89437696150407	0.354167372138032	0.723213454127764	0.998229088753756
ABHD6	0.736507581746947	0.335090764367815	1.38183878698291	0.242496279250815	0.808395639565917	0.998229088753756
ABHD8	0.549374881406304	1.23521882244994	1.55934670229017	0.792138669762026	0.428279824499709	0.998229088753756
ABI1	2.78081290032149	0.747760606058782	0.757367144240456	0.98731587677822	0.323487809727702	0.998229088753756
