drug_id,entrez_id,tas,name,symbol
HMSL10041,7444,10,BI-2536,VRK2
HMSL10041,7465,10,BI-2536,WEE1
HMSL10041,7525,10,BI-2536,YES1
HMSL10041,7535,10,BI-2536,ZAP70
HMSL10041,7786,10,BI-2536,MAP3K12
HMSL10041,8394,10,BI-2536,PIP5K1A
HMSL10041,8396,10,BI-2536,PIP4K2B
HMSL10041,8408,10,BI-2536,ULK1
HMSL10041,8428,10,BI-2536,STK24
HMSL10041,8445,10,BI-2536,DYRK2
HMSL10041,8476,10,BI-2536,CDC42BPA
HMSL10041,8491,10,BI-2536,MAP4K3
HMSL10041,8536,10,BI-2536,CAMK1
HMSL10041,8550,10,BI-2536,MAPKAPK5
HMSL10041,8569,10,BI-2536,MKNK1
HMSL10041,8573,10,BI-2536,CASK
HMSL10041,8576,3,BI-2536,STK16
HMSL10041,8621,10,BI-2536,CDK13
HMSL10041,8711,10,BI-2536,TNK1
HMSL10041,8737,10,BI-2536,RIPK1
HMSL10041,8767,10,BI-2536,RIPK2
HMSL10041,8780,3,BI-2536,RIOK3
HMSL10041,8814,10,BI-2536,CDKL1
HMSL10041,8899,10,BI-2536,PRPF4B
HMSL10041,8986,1,BI-2536,RPS6KA4
HMSL10041,8999,10,BI-2536,CDKL2
HMSL10041,9024,10,BI-2536,BRSK2
HMSL10041,9064,10,BI-2536,MAP3K6
HMSL10041,9088,10,BI-2536,PKMYT1
HMSL10041,9113,10,BI-2536,LATS1
HMSL10041,9149,10,BI-2536,DYRK1B
HMSL10041,9175,10,BI-2536,MAP3K13
HMSL10041,9201,3,BI-2536,DCLK1
HMSL10041,9212,10,BI-2536,AURKB
HMSL10041,9252,2,BI-2536,RPS6KA5
HMSL10041,9261,10,BI-2536,MAPKAPK2
HMSL10041,9262,10,BI-2536,STK17B
HMSL10041,9263,10,BI-2536,STK17A
HMSL10041,9344,10,BI-2536,TAOK2
HMSL10041,9448,10,BI-2536,MAP4K4
HMSL10041,9475,10,BI-2536,ROCK2
HMSL10041,9578,10,BI-2536,CDC42BPB
HMSL10041,9641,10,BI-2536,IKBKE
HMSL10041,9706,10,BI-2536,ULK2
HMSL10041,9748,3,BI-2536,SLK
HMSL10041,9833,10,BI-2536,MELK
HMSL10041,9874,10,BI-2536,TLK1
HMSL10041,9891,10,BI-2536,NUAK1
HMSL10041,9943,10,BI-2536,OXSR1
HMSL10041,10000,10,BI-2536,AKT3
HMSL10041,10114,3,BI-2536,HIPK3
HMSL10041,10188,10,BI-2536,TNK2
HMSL10041,10298,10,BI-2536,PAK4
HMSL10041,10461,3,BI-2536,MERTK
HMSL10041,10494,10,BI-2536,STK25
HMSL10041,10645,1,BI-2536,CAMKK2
HMSL10041,10733,10,BI-2536,PLK4
HMSL10041,10746,10,BI-2536,MAP3K2
HMSL10041,10769,1,BI-2536,PLK2
HMSL10041,10783,10,BI-2536,NEK6
HMSL10041,11011,10,BI-2536,TLK2
HMSL10041,11040,10,BI-2536,PIM2
HMSL10041,11113,3,BI-2536,CIT
HMSL10041,11183,10,BI-2536,MAP4K5
HMSL10041,11184,10,BI-2536,MAP4K1
HMSL10041,11200,3,BI-2536,CHEK2
HMSL10041,11213,10,BI-2536,IRAK3
HMSL10041,11329,10,BI-2536,STK38
HMSL10041,22848,3,BI-2536,AAK1
HMSL10041,22858,10,BI-2536,ICK
HMSL10041,22983,10,BI-2536,MAST1
HMSL10041,23012,10,BI-2536,STK38L
HMSL10041,23043,10,BI-2536,TNIK
HMSL10041,23097,10,BI-2536,CDK19
HMSL10041,23235,10,BI-2536,SIK2
HMSL10041,23387,10,BI-2536,SIK3
HMSL10041,23396,10,BI-2536,PIP5K1C
HMSL10041,23476,1,BI-2536,BRD4
HMSL10041,23604,2,BI-2536,DAPK2
HMSL10041,23678,10,BI-2536,SGK3
HMSL10041,23683,2,BI-2536,PRKD3
HMSL10041,25778,10,BI-2536,DSTYK
HMSL10041,25865,2,BI-2536,PRKD2
HMSL10041,25989,10,BI-2536,ULK3
HMSL10041,26524,10,BI-2536,LATS2
HMSL10041,26576,10,BI-2536,SRPK3
HMSL10041,27102,10,BI-2536,EIF2AK1
HMSL10041,27148,10,BI-2536,STK36
HMSL10041,27330,3,BI-2536,RPS6KA6
HMSL10041,27347,10,BI-2536,STK39
HMSL10041,28996,3,BI-2536,HIPK2
HMSL10041,29110,10,BI-2536,TBK1
HMSL10041,30811,3,BI-2536,HUNK
HMSL10041,50488,3,BI-2536,MINK1
HMSL10041,51086,10,BI-2536,TNNI3K
HMSL10041,51135,3,BI-2536,IRAK4
HMSL10041,51265,10,BI-2536,CDKL3
HMSL10041,51347,3,BI-2536,TAOK3
HMSL10041,51701,10,BI-2536,NLK
HMSL10041,51765,10,BI-2536,STK26
HMSL10041,51776,10,BI-2536,MAP3K20
HMSL10041,53904,3,BI-2536,MYO3A
HMSL10041,53944,3,BI-2536,CSNK1G1
HMSL10041,54101,10,BI-2536,RIPK4
HMSL10041,54861,10,BI-2536,SNRK
HMSL10041,55351,10,BI-2536,STK32B
HMSL10041,55561,10,BI-2536,CDC42BPG
HMSL10041,55589,10,BI-2536,BMP2K
HMSL10041,55781,10,BI-2536,RIOK2
HMSL10041,56924,10,BI-2536,PAK6
HMSL10041,56997,10,BI-2536,COQ8A
HMSL10041,57118,3,BI-2536,CAMK1D
HMSL10041,57144,10,BI-2536,PAK5
HMSL10041,57172,10,BI-2536,CAMK1G
HMSL10041,57396,10,BI-2536,CLK4
HMSL10041,57551,10,BI-2536,TAOK1
HMSL10041,57787,10,BI-2536,MARK4
HMSL10041,65061,10,BI-2536,CDK15
HMSL10041,65975,3,BI-2536,STK33
HMSL10041,79837,2,BI-2536,PIP4K2C
HMSL10041,79858,10,BI-2536,NEK11
HMSL10041,79934,10,BI-2536,COQ8B
HMSL10041,80122,2,BI-2536,MAP3K19
HMSL10041,81788,10,BI-2536,NUAK2
HMSL10041,83732,3,BI-2536,RIOK1
HMSL10041,83942,10,BI-2536,TSSK1B
HMSL10041,84254,1,BI-2536,CAMKK1
HMSL10041,84446,10,BI-2536,BRSK1
HMSL10041,85366,10,BI-2536,MYLK2
HMSL10041,85443,10,BI-2536,DCLK3
HMSL10041,91754,10,BI-2536,NEK9
HMSL10041,91807,10,BI-2536,MYLK3
HMSL10041,120892,10,BI-2536,LRRK2
HMSL10041,122011,10,BI-2536,CSNK1A1L
HMSL10041,130497,10,BI-2536,OSR1
HMSL10041,131890,2,BI-2536,GRK7
HMSL10041,140469,3,BI-2536,MYO3B
HMSL10041,140609,3,BI-2536,NEK7
HMSL10041,140803,10,BI-2536,TRPM6
HMSL10041,140901,10,BI-2536,STK35
HMSL10041,147746,3,BI-2536,HIPK4
HMSL10041,150094,10,BI-2536,SIK1
HMSL10041,166614,10,BI-2536,DCLK2
HMSL10041,167359,2,BI-2536,NIM1K
HMSL10041,202374,10,BI-2536,STK32A
HMSL10041,204851,3,BI-2536,HIPK1
HMSL10041,225689,10,BI-2536,MAPK15
HMSL10041,255239,10,BI-2536,ANKK1
HMSL10041,282974,10,BI-2536,STK32C
HMSL10041,284086,10,BI-2536,NEK8
HMSL10041,285220,10,BI-2536,EPHA6
HMSL10041,340156,10,BI-2536,MYLK4
HMSL10041,341676,10,BI-2536,NEK5
HMSL10041,388228,10,BI-2536,SBK1
HMSL10041,389840,10,BI-2536,MAP3K15
HMSL10041,415116,10,BI-2536,PIM3
HMSL10041,440275,10,BI-2536,EIF2AK4
HMSL10041,494551,10,BI-2536,WEE2
HMSL10041,728642,10,BI-2536,CDK11A
HMSL10041,100130827,10,BI-2536,SBK3
HMSL10041,100526835,10,BI-2536,FPGT-TNNI3K
HMSL10041,102724428,10,BI-2536,SIK1B
HMSL10041,102800317,2,BI-2536,TPTEP2-CSNK1E
HMSL10041,106821730,10,BI-2536,BUB1B-PAK6
HMSL10042,25,3,Motesanib,ABL1
HMSL10042,27,3,Motesanib,ABL2
HMSL10042,90,10,Motesanib,ACVR1
HMSL10042,91,10,Motesanib,ACVR1B
HMSL10042,92,10,Motesanib,ACVR2A
HMSL10042,93,10,Motesanib,ACVR2B
HMSL10042,94,10,Motesanib,ACVRL1
HMSL10042,202,10,Motesanib,CRYBG1
HMSL10042,207,10,Motesanib,AKT1
HMSL10042,208,10,Motesanib,AKT2
HMSL10042,238,10,Motesanib,ALK
HMSL10042,558,10,Motesanib,AXL
HMSL10042,640,3,Motesanib,BLK
HMSL10042,657,10,Motesanib,BMPR1A
HMSL10042,658,10,Motesanib,BMPR1B
HMSL10042,659,10,Motesanib,BMPR2
HMSL10042,660,10,Motesanib,BMX
HMSL10042,673,2,Motesanib,BRAF
HMSL10042,695,10,Motesanib,BTK
HMSL10042,780,2,Motesanib,DDR1
HMSL10042,814,10,Motesanib,CAMK4
HMSL10042,815,10,Motesanib,CAMK2A
HMSL10042,816,10,Motesanib,CAMK2B
HMSL10042,817,10,Motesanib,CAMK2D
HMSL10042,818,10,Motesanib,CAMK2G
HMSL10042,984,10,Motesanib,CDK11B
HMSL10042,1017,10,Motesanib,CDK2
HMSL10042,1018,10,Motesanib,CDK3
HMSL10042,1019,10,Motesanib,CDK4
HMSL10042,1020,10,Motesanib,CDK5
HMSL10042,1022,10,Motesanib,CDK7
HMSL10042,1024,10,Motesanib,CDK8
HMSL10042,1025,10,Motesanib,CDK9
HMSL10042,1033,10,Motesanib,CDKN3
HMSL10042,1111,10,Motesanib,CHEK1
HMSL10042,1147,10,Motesanib,CHUK
HMSL10042,1195,10,Motesanib,CLK1
HMSL10042,1196,10,Motesanib,CLK2
HMSL10042,1198,10,Motesanib,CLK3
HMSL10042,1263,10,Motesanib,PLK3
HMSL10042,1432,10,Motesanib,MAPK14
HMSL10042,1436,1,Motesanib,CSF1R
HMSL10042,1445,10,Motesanib,CSK
HMSL10042,1452,10,Motesanib,CSNK1A1
HMSL10042,1453,10,Motesanib,CSNK1D
HMSL10042,1454,10,Motesanib,CSNK1E
HMSL10042,1455,10,Motesanib,CSNK1G2
HMSL10042,1456,10,Motesanib,CSNK1G3
HMSL10042,1457,10,Motesanib,CSNK2A1
HMSL10042,1459,10,Motesanib,CSNK2A2
HMSL10042,1612,10,Motesanib,DAPK1
HMSL10042,1613,10,Motesanib,DAPK3
HMSL10042,1760,10,Motesanib,DMPK
HMSL10042,1859,10,Motesanib,DYRK1A
HMSL10042,1956,3,Motesanib,EGFR
HMSL10042,1969,10,Motesanib,EPHA2
HMSL10042,2011,10,Motesanib,MARK2
HMSL10042,2041,10,Motesanib,EPHA1
HMSL10042,2042,10,Motesanib,EPHA3
HMSL10042,2043,10,Motesanib,EPHA4
HMSL10042,2044,10,Motesanib,EPHA5
HMSL10042,2045,10,Motesanib,EPHA7
HMSL10042,2046,10,Motesanib,EPHA8
HMSL10042,2047,10,Motesanib,EPHB1
HMSL10042,2048,10,Motesanib,EPHB2
HMSL10042,2049,10,Motesanib,EPHB3
HMSL10042,2050,10,Motesanib,EPHB4
HMSL10042,2051,10,Motesanib,EPHB6
HMSL10042,2064,10,Motesanib,ERBB2
HMSL10042,2065,10,Motesanib,ERBB3
HMSL10042,2066,10,Motesanib,ERBB4
HMSL10042,2081,10,Motesanib,ERN1
HMSL10042,2185,10,Motesanib,PTK2B
HMSL10042,2241,10,Motesanib,FER
HMSL10042,2242,10,Motesanib,FES
HMSL10042,2260,3,Motesanib,FGFR1
HMSL10042,2261,10,Motesanib,FGFR3
HMSL10042,2263,10,Motesanib,FGFR2
HMSL10042,2264,3,Motesanib,FGFR4
HMSL10042,2268,3,Motesanib,FGR
HMSL10042,2312,3,Motesanib,FLG
HMSL10042,2321,1,Motesanib,FLT1
HMSL10042,2322,3,Motesanib,FLT3
HMSL10042,2324,1,Motesanib,FLT4
HMSL10042,2444,1,Motesanib,FRK
HMSL10042,2475,10,Motesanib,MTOR
HMSL10042,2534,3,Motesanib,FYN
HMSL10042,2580,10,Motesanib,GAK
HMSL10042,2868,10,Motesanib,GRK4
HMSL10042,2872,10,Motesanib,MKNK2
HMSL10042,2931,10,Motesanib,GSK3A
HMSL10042,2932,10,Motesanib,GSK3B
HMSL10042,3055,3,Motesanib,HCK
HMSL10042,3480,10,Motesanib,IGF1R
HMSL10042,3551,10,Motesanib,IKBKB
HMSL10042,3643,10,Motesanib,INSR
HMSL10042,3645,10,Motesanib,INSRR
HMSL10042,3654,10,Motesanib,IRAK1
HMSL10042,3702,10,Motesanib,ITK
HMSL10042,3716,3,Motesanib,JAK1
HMSL10042,3717,10,Motesanib,JAK2
HMSL10042,3718,10,Motesanib,JAK3
HMSL10042,3791,1,Motesanib,KDR
HMSL10042,3815,1,Motesanib,KIT
HMSL10042,3932,2,Motesanib,LCK
HMSL10042,3984,10,Motesanib,LIMK1
HMSL10042,3985,10,Motesanib,LIMK2
HMSL10042,4058,10,Motesanib,LTK
HMSL10042,4067,2,Motesanib,LYN
HMSL10042,4117,10,Motesanib,MAK
HMSL10042,4139,10,Motesanib,MARK1
HMSL10042,4140,10,Motesanib,MARK3
HMSL10042,4145,10,Motesanib,MATK
HMSL10042,4214,10,Motesanib,MAP3K1
HMSL10042,4215,3,Motesanib,MAP3K3
HMSL10042,4216,10,Motesanib,MAP3K4
HMSL10042,4217,10,Motesanib,MAP3K5
HMSL10042,4233,10,Motesanib,MET
HMSL10042,4293,10,Motesanib,MAP3K9
HMSL10042,4294,10,Motesanib,MAP3K10
HMSL10042,4296,10,Motesanib,MAP3K11
HMSL10042,4485,10,Motesanib,MST1
HMSL10042,4486,10,Motesanib,MST1R
HMSL10042,4593,10,Motesanib,MUSK
HMSL10042,4638,10,Motesanib,MYLK
HMSL10042,4661,10,Motesanib,MYT1
HMSL10042,4750,10,Motesanib,NEK1
HMSL10042,4751,10,Motesanib,NEK2
HMSL10042,4752,10,Motesanib,NEK3
HMSL10042,4914,10,Motesanib,NTRK1
HMSL10042,4915,10,Motesanib,NTRK2
HMSL10042,4916,10,Motesanib,NTRK3
HMSL10042,4921,10,Motesanib,DDR2
HMSL10042,5058,10,Motesanib,PAK1
HMSL10042,5062,10,Motesanib,PAK2
HMSL10042,5063,10,Motesanib,PAK3
HMSL10042,5127,10,Motesanib,CDK16
HMSL10042,5128,10,Motesanib,CDK17
HMSL10042,5129,10,Motesanib,CDK18
HMSL10042,5156,1,Motesanib,PDGFRA
HMSL10042,5159,1,Motesanib,PDGFRB
HMSL10042,5163,10,Motesanib,PDK1
HMSL10042,5170,10,Motesanib,PDPK1
HMSL10042,5218,10,Motesanib,CDK14
HMSL10042,5260,10,Motesanib,PHKG1
HMSL10042,5261,10,Motesanib,PHKG2
HMSL10042,5287,10,Motesanib,PIK3C2B
HMSL10042,5288,10,Motesanib,PIK3C2G
HMSL10042,5290,10,Motesanib,PIK3CA
HMSL10042,5291,10,Motesanib,PIK3CB
HMSL10042,5292,10,Motesanib,PIM1
HMSL10042,5293,10,Motesanib,PIK3CD
HMSL10042,5294,10,Motesanib,PIK3CG
HMSL10042,5298,10,Motesanib,PI4KB
HMSL10042,5310,10,Motesanib,PKD1
HMSL10042,5311,10,Motesanib,PKD2
HMSL10042,5347,10,Motesanib,PLK1
HMSL10042,5562,10,Motesanib,PRKAA1
HMSL10042,5563,10,Motesanib,PRKAA2
HMSL10042,5566,10,Motesanib,PRKACA
HMSL10042,5567,10,Motesanib,PRKACB
HMSL10042,5580,10,Motesanib,PRKCD
HMSL10042,5581,10,Motesanib,PRKCE
HMSL10042,5583,10,Motesanib,PRKCH
HMSL10042,5584,10,Motesanib,PRKCI
HMSL10042,5585,10,Motesanib,PKN1
HMSL10042,5586,10,Motesanib,PKN2
HMSL10042,5587,10,Motesanib,PRKD1
HMSL10042,5588,10,Motesanib,PRKCQ
HMSL10042,5592,10,Motesanib,PRKG1
HMSL10042,5593,10,Motesanib,PRKG2
HMSL10042,5594,10,Motesanib,MAPK1
HMSL10042,5595,10,Motesanib,MAPK3
HMSL10042,5596,10,Motesanib,MAPK4
HMSL10042,5597,10,Motesanib,MAPK6
HMSL10042,5598,10,Motesanib,MAPK7
HMSL10042,5599,10,Motesanib,MAPK8
HMSL10042,5600,10,Motesanib,MAPK11
HMSL10042,5601,10,Motesanib,MAPK9
HMSL10042,5602,10,Motesanib,MAPK10
HMSL10042,5603,10,Motesanib,MAPK13
HMSL10042,5604,10,Motesanib,MAP2K1
HMSL10042,5605,10,Motesanib,MAP2K2
HMSL10042,5606,10,Motesanib,MAP2K3
HMSL10042,5607,10,Motesanib,MAP2K5
HMSL10042,5608,10,Motesanib,MAP2K6
HMSL10042,5609,10,Motesanib,MAP2K7
HMSL10042,5610,10,Motesanib,EIF2AK2
HMSL10042,5613,10,Motesanib,PRKX
HMSL10042,5747,10,Motesanib,PTK2
HMSL10042,5753,3,Motesanib,PTK6
HMSL10042,5871,10,Motesanib,MAP4K2
HMSL10042,5894,2,Motesanib,RAF1
HMSL10042,5979,1,Motesanib,RET
HMSL10042,6011,10,Motesanib,GRK1
HMSL10042,6093,10,Motesanib,ROCK1
HMSL10042,6098,10,Motesanib,ROS1
HMSL10042,6195,10,Motesanib,RPS6KA1
HMSL10042,6196,10,Motesanib,RPS6KA2
HMSL10042,6197,10,Motesanib,RPS6KA3
HMSL10042,6198,10,Motesanib,RPS6KB1
HMSL10042,6300,10,Motesanib,MAPK12
HMSL10042,6416,10,Motesanib,MAP2K4
HMSL10042,6714,10,Motesanib,SRC
HMSL10042,6725,10,Motesanib,SRMS
HMSL10042,6732,10,Motesanib,SRPK1
HMSL10042,6733,10,Motesanib,SRPK2
HMSL10042,6787,10,Motesanib,NEK4
HMSL10042,6788,10,Motesanib,STK3
HMSL10042,6789,10,Motesanib,STK4
HMSL10042,6790,10,Motesanib,AURKA
HMSL10042,6792,10,Motesanib,CDKL5
HMSL10042,6793,3,Motesanib,STK10
HMSL10042,6794,10,Motesanib,STK11
HMSL10042,6795,3,Motesanib,AURKC
HMSL10042,6850,10,Motesanib,SYK
HMSL10042,6885,3,Motesanib,MAP3K7
HMSL10042,7006,10,Motesanib,TEC
HMSL10042,7010,10,Motesanib,TEK
HMSL10042,7016,10,Motesanib,TESK1
HMSL10042,7046,10,Motesanib,TGFBR1
HMSL10042,7048,10,Motesanib,TGFBR2
HMSL10042,7075,10,Motesanib,TIE1
HMSL10042,7086,10,Motesanib,TKT
HMSL10042,7272,10,Motesanib,TTK
HMSL10042,7294,10,Motesanib,TXK
HMSL10042,7297,10,Motesanib,TYK2
HMSL10042,7301,10,Motesanib,TYRO3
HMSL10042,7444,10,Motesanib,VRK2
HMSL10042,7465,10,Motesanib,WEE1
HMSL10042,7525,3,Motesanib,YES1
HMSL10042,7535,10,Motesanib,ZAP70
HMSL10042,7786,10,Motesanib,MAP3K12
HMSL10042,8394,10,Motesanib,PIP5K1A
HMSL10042,8396,10,Motesanib,PIP4K2B
HMSL10042,8408,10,Motesanib,ULK1
HMSL10042,8428,10,Motesanib,STK24
HMSL10042,8445,10,Motesanib,DYRK2
HMSL10042,8476,10,Motesanib,CDC42BPA
HMSL10042,8491,10,Motesanib,MAP4K3
HMSL10042,8536,10,Motesanib,CAMK1
HMSL10042,8550,10,Motesanib,MAPKAPK5
HMSL10042,8569,10,Motesanib,MKNK1
HMSL10042,8573,10,Motesanib,CASK
HMSL10042,8576,10,Motesanib,STK16
HMSL10042,8621,10,Motesanib,CDK13
HMSL10042,8711,10,Motesanib,TNK1
HMSL10042,8737,10,Motesanib,RIPK1
HMSL10042,8767,3,Motesanib,RIPK2
HMSL10042,8780,10,Motesanib,RIOK3
HMSL10042,8814,10,Motesanib,CDKL1
HMSL10042,8899,10,Motesanib,PRPF4B
HMSL10042,8986,10,Motesanib,RPS6KA4
HMSL10042,8999,10,Motesanib,CDKL2
HMSL10042,9024,10,Motesanib,BRSK2
HMSL10042,9064,10,Motesanib,MAP3K6
HMSL10042,9088,10,Motesanib,PKMYT1
HMSL10042,9113,10,Motesanib,LATS1
HMSL10042,9149,10,Motesanib,DYRK1B
HMSL10042,9175,10,Motesanib,MAP3K13
HMSL10042,9201,10,Motesanib,DCLK1
HMSL10042,9212,10,Motesanib,AURKB
HMSL10042,9252,10,Motesanib,RPS6KA5
HMSL10042,9261,10,Motesanib,MAPKAPK2
HMSL10042,9262,10,Motesanib,STK17B
HMSL10042,9263,10,Motesanib,STK17A
HMSL10042,9344,10,Motesanib,TAOK2
HMSL10042,9448,3,Motesanib,MAP4K4
HMSL10042,9475,10,Motesanib,ROCK2
HMSL10042,9578,10,Motesanib,CDC42BPB
HMSL10042,9641,10,Motesanib,IKBKE
HMSL10042,9706,10,Motesanib,ULK2
HMSL10042,9748,3,Motesanib,SLK
HMSL10042,9833,10,Motesanib,MELK
HMSL10042,9874,10,Motesanib,TLK1
HMSL10042,9891,10,Motesanib,NUAK1
HMSL10042,9943,10,Motesanib,OXSR1
HMSL10042,10000,10,Motesanib,AKT3
HMSL10042,10114,10,Motesanib,HIPK3
HMSL10042,10188,10,Motesanib,TNK2
HMSL10042,10298,10,Motesanib,PAK4
HMSL10042,10461,10,Motesanib,MERTK
HMSL10042,10494,10,Motesanib,STK25
HMSL10042,10645,10,Motesanib,CAMKK2
HMSL10042,10733,10,Motesanib,PLK4
HMSL10042,10746,3,Motesanib,MAP3K2
HMSL10042,10769,10,Motesanib,PLK2
HMSL10042,10783,10,Motesanib,NEK6
HMSL10042,11011,10,Motesanib,TLK2
HMSL10042,11040,10,Motesanib,PIM2
HMSL10042,11113,2,Motesanib,CIT
HMSL10042,11183,10,Motesanib,MAP4K5
HMSL10042,11184,10,Motesanib,MAP4K1
HMSL10042,11200,10,Motesanib,CHEK2
HMSL10042,11213,10,Motesanib,IRAK3
HMSL10042,11329,10,Motesanib,STK38
HMSL10042,22848,10,Motesanib,AAK1
HMSL10042,22858,10,Motesanib,ICK
HMSL10042,22983,10,Motesanib,MAST1
HMSL10042,23012,10,Motesanib,STK38L
HMSL10042,23043,10,Motesanib,TNIK
HMSL10042,23097,10,Motesanib,CDK19
HMSL10042,23235,10,Motesanib,SIK2
HMSL10042,23387,10,Motesanib,SIK3
HMSL10042,23396,10,Motesanib,PIP5K1C
HMSL10042,23604,10,Motesanib,DAPK2
HMSL10042,23678,10,Motesanib,SGK3
HMSL10042,23683,10,Motesanib,PRKD3
HMSL10042,25778,10,Motesanib,DSTYK
HMSL10042,25865,10,Motesanib,PRKD2
HMSL10042,25989,10,Motesanib,ULK3
HMSL10042,26524,10,Motesanib,LATS2
HMSL10042,26576,10,Motesanib,SRPK3
HMSL10042,27102,10,Motesanib,EIF2AK1
HMSL10042,27148,10,Motesanib,STK36
HMSL10042,27330,10,Motesanib,RPS6KA6
HMSL10042,27347,10,Motesanib,STK39
HMSL10042,28996,10,Motesanib,HIPK2
HMSL10042,29110,10,Motesanib,TBK1
HMSL10042,30811,10,Motesanib,HUNK
HMSL10042,50488,10,Motesanib,MINK1
HMSL10042,51086,2,Motesanib,TNNI3K
HMSL10042,51135,10,Motesanib,IRAK4
HMSL10042,51265,10,Motesanib,CDKL3
HMSL10042,51347,10,Motesanib,TAOK3
HMSL10042,51701,10,Motesanib,NLK
HMSL10042,51765,10,Motesanib,STK26
HMSL10042,51776,1,Motesanib,MAP3K20
HMSL10042,53904,10,Motesanib,MYO3A
HMSL10042,53944,10,Motesanib,CSNK1G1
HMSL10042,54101,10,Motesanib,RIPK4
HMSL10042,54861,10,Motesanib,SNRK
HMSL10042,55351,10,Motesanib,STK32B
HMSL10042,55561,10,Motesanib,CDC42BPG
HMSL10042,55589,10,Motesanib,BMP2K
HMSL10042,55781,10,Motesanib,RIOK2
HMSL10042,56924,10,Motesanib,PAK6
HMSL10042,57118,10,Motesanib,CAMK1D
HMSL10042,57144,10,Motesanib,PAK5
HMSL10042,57172,10,Motesanib,CAMK1G
HMSL10042,57396,10,Motesanib,CLK4
HMSL10042,57551,10,Motesanib,TAOK1
HMSL10042,57787,10,Motesanib,MARK4
HMSL10042,65061,10,Motesanib,CDK15
HMSL10042,65975,10,Motesanib,STK33
HMSL10042,79837,10,Motesanib,PIP4K2C
HMSL10042,79858,10,Motesanib,NEK11
HMSL10042,80122,2,Motesanib,MAP3K19
HMSL10042,81788,10,Motesanib,NUAK2
HMSL10042,83732,10,Motesanib,RIOK1
HMSL10042,83942,10,Motesanib,TSSK1B
HMSL10042,84254,10,Motesanib,CAMKK1
HMSL10042,84446,10,Motesanib,BRSK1
HMSL10042,85366,10,Motesanib,MYLK2
HMSL10042,85443,10,Motesanib,DCLK3
HMSL10042,91754,10,Motesanib,NEK9
HMSL10042,91807,10,Motesanib,MYLK3
HMSL10042,120892,10,Motesanib,LRRK2
HMSL10042,122011,10,Motesanib,CSNK1A1L
HMSL10042,130497,10,Motesanib,OSR1
HMSL10042,131890,10,Motesanib,GRK7
HMSL10042,140469,10,Motesanib,MYO3B
HMSL10042,140609,10,Motesanib,NEK7
HMSL10042,140803,10,Motesanib,TRPM6
HMSL10042,140901,3,Motesanib,STK35
HMSL10042,147746,10,Motesanib,HIPK4
HMSL10042,150094,10,Motesanib,SIK1
HMSL10042,166614,10,Motesanib,DCLK2
HMSL10042,167359,10,Motesanib,NIM1K
HMSL10042,202374,10,Motesanib,STK32A
HMSL10042,204851,10,Motesanib,HIPK1
HMSL10042,225689,10,Motesanib,MAPK15
HMSL10042,255239,10,Motesanib,ANKK1
HMSL10042,282974,10,Motesanib,STK32C
HMSL10042,284086,10,Motesanib,NEK8
HMSL10042,285220,2,Motesanib,EPHA6
HMSL10042,340156,10,Motesanib,MYLK4
HMSL10042,341676,10,Motesanib,NEK5
HMSL10042,388228,10,Motesanib,SBK1
HMSL10042,389840,10,Motesanib,MAP3K15
HMSL10042,415116,10,Motesanib,PIM3
HMSL10042,440275,3,Motesanib,EIF2AK4
HMSL10042,494551,10,Motesanib,WEE2
HMSL10042,728642,10,Motesanib,CDK11A
HMSL10042,100130827,10,Motesanib,SBK3
HMSL10042,100526835,2,Motesanib,FPGT-TNNI3K
HMSL10043,25,10,KIN001-127,ABL1
HMSL10043,27,10,KIN001-127,ABL2
HMSL10043,90,10,KIN001-127,ACVR1
HMSL10043,91,10,KIN001-127,ACVR1B
HMSL10043,92,10,KIN001-127,ACVR2A
HMSL10043,93,10,KIN001-127,ACVR2B
HMSL10043,94,10,KIN001-127,ACVRL1
HMSL10043,207,10,KIN001-127,AKT1
HMSL10043,208,10,KIN001-127,AKT2
HMSL10043,640,10,KIN001-127,BLK
HMSL10043,657,10,KIN001-127,BMPR1A
HMSL10043,658,10,KIN001-127,BMPR1B
HMSL10043,659,10,KIN001-127,BMPR2
HMSL10043,660,10,KIN001-127,BMX
HMSL10043,673,10,KIN001-127,BRAF
HMSL10043,780,10,KIN001-127,DDR1
HMSL10043,814,10,KIN001-127,CAMK4
HMSL10043,815,10,KIN001-127,CAMK2A
HMSL10043,816,10,KIN001-127,CAMK2B
HMSL10043,817,10,KIN001-127,CAMK2D
HMSL10043,818,10,KIN001-127,CAMK2G
HMSL10043,984,10,KIN001-127,CDK11B
HMSL10043,1017,10,KIN001-127,CDK2
HMSL10043,1018,10,KIN001-127,CDK3
HMSL10043,1020,10,KIN001-127,CDK5
HMSL10043,1024,10,KIN001-127,CDK8
HMSL10043,1025,10,KIN001-127,CDK9
HMSL10043,1111,10,KIN001-127,CHEK1
HMSL10043,1147,10,KIN001-127,CHUK
HMSL10043,1263,10,KIN001-127,PLK3
HMSL10043,1432,10,KIN001-127,MAPK14
HMSL10043,1436,10,KIN001-127,CSF1R
HMSL10043,1445,10,KIN001-127,CSK
HMSL10043,1453,10,KIN001-127,CSNK1D
HMSL10043,1454,10,KIN001-127,CSNK1E
HMSL10043,1455,10,KIN001-127,CSNK1G2
HMSL10043,1456,10,KIN001-127,CSNK1G3
