baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	5.77740935294227	-0.716933315046094	0.765055596968264	-0.93709962764423	0.348707312965112	0.997623869843457
A1CF	0.996178584796374	-0.896746633045049	1.99855351839102	-0.448697833104313	0.653649648010706	NA
A2M	0	NA	NA	NA	NA	NA
A2ML1	2.21854648402574	-1.00281533387629	1.35346673347165	-0.740923518159967	0.45873981481915	NA
A4GALT	0	NA	NA	NA	NA	NA
AAAS	5.87075849341399	0.401614652305586	0.761226392607807	0.527588975113876	0.597784646683083	0.997623869843457
AACS	10.5533877113103	-0.227293005029982	0.616939427791897	-0.368420293453268	0.712559867997423	0.997623869843457
AADACL2	0.109123160148335	-0.878357632350512	4.07863887019576	-0.215355578246709	0.829490100828544	NA
AADACL3	0	NA	NA	NA	NA	NA
AADAT	2.40962225016609	-0.786528416508022	1.21362004859505	-0.648084561077041	0.516930259052654	NA
AAED1	10.0561596793372	0.544916771902821	0.579895613096097	0.939680797020481	0.347381318043688	0.997623869843457
AAGAB	7.00145726363312	0.78679281037353	0.707152032594215	1.11262186080007	0.265870867579379	0.997623869843457
AAK1	11.1148228633483	0.611635123516643	0.553588064420227	1.10485605241003	0.269221967896149	0.997623869843457
AAMDC	15.524352288653	0.0147158637141575	0.475868870404443	0.0309241991426134	0.975329991024885	0.998630938860108
AAMP	12.0088832048674	0.51754652269882	0.530748439796314	0.9751258485045	0.329497838219349	0.997623869843457
AANAT	0.360759416040289	2.01632438219464	3.02488907322088	0.666577958195231	0.505041752258216	NA
AAR2	8.54454017700091	0.128804638798788	0.616997273711248	0.208760466677634	0.834635234333032	0.997737002563507
AARD	2.75416670300671	1.04222479928675	1.10620679490855	0.942160908867777	0.346110264331513	NA
AARS	12.4807339540295	0.552282634457646	0.523535498330471	1.05490962163759	0.291466661362052	0.997623869843457
AARS2	2.71928814396487	-1.62566668786924	1.22952083878078	-1.32219531104595	0.186103122071849	NA
AARSD1	10.3894002369422	0.826483805939212	0.571873804478362	1.44522060543251	0.148395930378813	0.96266529160495
AASDH	5.26008468904239	-0.85657860782254	0.813480414624816	-1.05298000102141	0.292350158031942	0.997623869843457
AASDHPPT	11.3985516384298	-0.146438884581243	0.540830035994601	-0.270766922757791	0.786570301646243	0.997623869843457
AASS	3.39493422004312	-1.00742664545304	1.02268700869789	-0.985078168476703	0.324585676084324	NA
AATF	2.23495828676562	0.682628328394303	1.24053793739726	0.550267998918684	0.582135569960869	NA
AATK	0	NA	NA	NA	NA	NA
ABAT	23.6617243017247	-0.526288415881719	0.394807123053474	-1.33302664807909	0.182523058964006	0.997623869843457
ABCA1	28.7720510284257	-0.311000433546301	0.364934756924205	-0.852208312980432	0.394098483545271	0.997623869843457
ABCA10	0.173056019706419	1.03237790883913	4.0804728567969	0.253004478909713	0.800264752108361	NA
ABCA12	0.169872221665215	-0.91441123096464	4.07727105830663	-0.22427040485859	0.822546903195785	NA
ABCA13	3.33921235178682	-0.308582302480665	1.01356867609232	-0.30445130138627	0.760784088646381	NA
ABCA2	2.64686349520708	-0.697482440091808	1.13010151822625	-0.617185649999426	0.537112279730226	NA
ABCA3	7.88658616969861	0.0125340913549881	0.688276501629596	0.01821083725118	0.985470657194544	0.999560563235449
ABCA4	0	NA	NA	NA	NA	NA
ABCA5	5.79035003710482	-0.310876024456253	0.763415824159974	-0.407217160841965	0.683848498671563	0.997623869843457
ABCA6	1.00155037594737	1.11507779590739	1.85028023247525	0.60265346639718	0.546739243970559	NA
ABCA7	0.767809088735283	0.731790902651079	2.09800527992294	0.348803174927167	0.727237079693311	NA
ABCA8	3.32544100355005	0.374333819245972	1.02209078779707	0.366243218034263	0.714183595757601	NA
ABCA9	2.60938119352107	0.44084123837531	1.13206133228881	0.389414624280131	0.696969455535684	NA
ABCB10	0.360759416040289	2.01632438219464	3.02488907322088	0.666577958195231	0.505041752258216	NA
ABCB11	1.51829499043151	-2.89829447161105	1.73270887616709	-1.67269557597139	0.0943872406114769	NA
ABCB4	3.7137715541666	-0.305083796761364	0.934379544221514	-0.32650949889485	0.744038903680431	NA
ABCB5	1.05930421118832	-1.3194159933307	1.86325868390461	-0.708122819836136	0.478868989613347	NA
ABCB6	8.42195683317145	0.893515163989309	0.664537290977127	1.34456737962063	0.178764983531297	0.997623869843457
ABCB7	2.61376628849141	0.186693355525856	1.17046262967166	0.159503901101249	0.873271885032218	NA
ABCB8	2.56728745409014	-1.1182678234869	1.18370992714591	-0.944714408354417	0.344804699098546	NA
ABCB9	3.26721953182005	0.281188042097729	1.05628065130074	0.266205805958355	0.790080711804272	NA
ABCC1	1.12538470673437	0.554501674645904	1.71635927220047	0.323068534442094	0.74664333943196	NA
ABCC10	2.68286263095311	-0.797148833520259	1.14448515561624	-0.696513038730539	0.486107594597365	NA
ABCC11	0.215910112543433	-0.914153657751917	3.99686594044032	-0.228717618097346	0.819088400465611	NA
ABCC12	0	NA	NA	NA	NA	NA
ABCC2	0.388966132249852	0.0524045154425527	3.0088155461567	0.0174169917160563	0.986103953782322	NA
ABCC3	11.1372654697805	0.772615010503866	0.558975410073581	1.38219856648464	0.166910740160897	0.990937600353754
ABCC4	1.12538470673437	0.554501674645904	1.71635927220047	0.323068534442094	0.74664333943196	NA
ABCC5	4.34199527303441	0.136197609085049	0.890635436144894	0.152921839349419	0.878459913160567	0.997737002563507
ABCC6	1.11876474487547	0.0365489049301418	1.92736496365355	0.0189631468971289	0.984870504635438	NA
ABCC8	0	NA	NA	NA	NA	NA
ABCC9	2.18586137560026	-0.255840142619891	1.30780755036484	-0.195625222188478	0.844903517247822	NA
ABCD1	0.31257388917411	0.0510043654187941	3.22913222178515	0.0157950687415945	0.9873978825213	NA
ABCD2	0.908134191369109	1.99380299315022	3.96633633920823	0.502681271237886	0.615188379414235	NA
ABCD3	5.1404551432541	-0.169873135375924	0.812472896610754	-0.209081602702752	0.83438453623174	0.997737002563507
ABCD4	14.5624668051393	-0.0635096251376368	0.487462359089848	-0.130286213803702	0.896339986890684	0.997737002563507
ABCE1	6.26518690379205	0.579171708844626	0.734094778120178	0.788960398720901	0.430135152606952	0.997623869843457
ABCF1	5.01788005073332	-0.116940667429321	0.863481153010513	-0.1354293223675	0.892272441794505	0.997737002563507
ABCF2	12.1493330852553	0.47965354429772	0.52487750757608	0.913839014578454	0.360801442634541	0.997623869843457
ABCF3	2.98289271597733	-0.107809009698752	1.08313775532921	-0.0995339781743497	0.920714311155298	NA
ABCG1	0.827458194187709	0.840581304314836	2.05820087300395	0.408405863266399	0.682975729532682	NA
ABCG2	0	NA	NA	NA	NA	NA
ABCG4	0	NA	NA	NA	NA	NA
ABCG5	0.325033272691768	-1.78624669299521	3.14163834071309	-0.568571712996654	0.569646825902727	NA
ABHD1	2.13633544591226	-0.662165301367826	1.3048810491779	-0.507452615535341	0.611837275826815	NA
ABHD10	2.34840555814145	0.713826929990964	1.17124675691951	0.60945904505076	0.542220211119755	NA
ABHD11	3.78857276779945	-0.980364816869065	0.976262027512182	-1.00420254935792	0.315280993571279	NA
ABHD12	3.75764118243583	-0.382486302900758	0.973641839325706	-0.392840865554471	0.694437019755491	NA
ABHD12B	1.83270035580588	-0.525635043082806	2.61122706979037	-0.201298098186844	0.840465489557391	NA
ABHD13	0.926194294924872	0.996606527611105	1.97094164543979	0.505649941446505	0.613102415608232	NA
ABHD14A	5.02284019390607	0.500786387054036	0.828241178972349	0.604638358690875	0.545419313578773	0.997623869843457
ABHD14A-ACY1	2.67151472137017	0.0100136619923995	1.16958910698803	0.00856169224950042	0.993168841396798	NA
ABHD14B	0.707100384340235	0.603812002550378	2.26993399411131	0.266004211627649	0.790235965437385	NA
ABHD15	2.25502973068502	0.840401881061988	1.24621512709094	0.67436340868671	0.500080300164841	NA
ABHD16A	0.431820225086866	-2.14413436462487	3.06085719042512	-0.700501275045462	0.483614309167032	NA
ABHD16B	0	NA	NA	NA	NA	NA
ABHD17A	3.95080079055293	-0.00389690362599386	0.89685811869831	-0.00434506143697488	0.996533153472457	NA
ABHD17B	1.97571818310248	-0.987352563767203	1.31865531275937	-0.748757127214016	0.454003604590488	NA
ABHD17C	0.561174561668305	-1.19073309002059	2.45154558424244	-0.485707097462984	0.627174850779002	NA
ABHD18	5.00567303299215	-0.214434625527806	0.84647694011981	-0.253326009681321	0.800016298640836	0.997623869843457
ABHD2	4.2786750085322	0.480767406955945	0.906956229417034	0.530088874592073	0.596050312336432	0.997623869843457
ABHD3	0.952264893016738	0.212517123376586	1.91099826447043	0.111207386907533	0.911451894064618	NA
ABHD4	20.2370021087627	-0.5413258014106	0.410273881037657	-1.31942545316677	0.187026917032846	0.997623869843457
ABHD5	1.2533752036046	0.896828543924494	1.63505499118584	0.548500538978239	0.583348259282263	NA
ABHD6	2.84687806041517	-0.400774646448489	1.12479975757957	-0.356307550519842	0.721610255405094	NA
ABHD8	0.388118541961886	-2.13041100912812	2.90609267181682	-0.733084333403671	0.463506994785834	NA
ABI1	5.54810785194227	0.590701554357136	0.799810556792996	0.738551834981617	0.460179180520072	0.997623869843457
ABI2	20.6940596817547	0.0335025087268934	0.411508789259217	0.0814138351387426	0.935112846785815	0.997737002563507
ABI3BP	0.782456465362734	0.754648162462975	2.00723063716771	0.375964848527729	0.706943028885027	NA
ABL1	1.88651003959954	0.389731733846125	1.35021519203655	0.28864416290435	0.772853696120702	NA
ABL2	4.20944021817931	-0.0939657514306207	0.900339326297372	-0.104367041054458	0.916878077239137	NA
ABLIM1	6.66706487497159	0.21451018007706	0.724094742172113	0.296246012550208	0.76704221204527	0.997623869843457
ABLIM2	0.296826556482205	0.0823635937300534	3.28779017276438	0.0250513534629863	0.980014002302992	NA
ABLIM3	0	NA	NA	NA	NA	NA
ABO	0.96245186279237	-0.670092697547988	1.97793313665935	-0.338784302223556	0.734772227716566	NA
ABR	5.96861271308633	0.337910678221689	0.740287444909176	0.456458745242055	0.64806013051044	0.997623869843457
ABRA	0.109123160148335	-0.878357632350512	4.07863887019576	-0.215355578246709	0.829490100828544	NA
ABRACL	1.9988807918003	0.640447311637613	1.29163147620419	0.495843685630627	0.620004700428846	NA
ABRAXAS1	17.9734043868576	-0.199644486598168	0.451533319943166	-0.442147849959992	0.658382220573263	0.997623869843457
ABRAXAS2	4.6079861766742	-0.535543135881629	0.8772731818657	-0.610463361871713	0.541554906443648	0.997623869843457
ABT1	2.40762282882157	-1.9069537234728	1.31475683714459	-1.45042312737795	0.146940561632081	NA
ABTB1	1.05321242375307	1.41050316361143	1.87238436989836	0.753319236310439	0.451258102053429	NA
ABTB2	3.02771739688858	5.08957536229223	1.53724606919507	3.31083973105049	0.000930164660079741	NA
AC001226.2	1.5029276175198	0.897917274334517	1.6055821418862	0.559247173289848	0.57599304266362	NA
AC002094.3	0	NA	NA	NA	NA	NA
AC002310.4	0.28540333501779	1.74467551800597	3.5682160383169	0.488948959163615	0.624877832747715	NA
AC002310.5	0	NA	NA	NA	NA	NA
AC002985.1	0	NA	NA	NA	NA	NA
AC003002.1	0	NA	NA	NA	NA	NA
AC003002.2	1.44645039108947	2.97247160303824	1.73468903984317	1.71354723225033	0.0866119117754776	NA
AC003002.3	0	NA	NA	NA	NA	NA
AC003006.1	0.21824632029667	-1.44234132524692	3.96402495300458	-0.36385778150909	0.71596421224429	NA
AC003688.1	0	NA	NA	NA	NA	NA
AC004076.1	0	NA	NA	NA	NA	NA
AC004080.3	0	NA	NA	NA	NA	NA
AC004223.3	0	NA	NA	NA	NA	NA
AC004233.2	0.388966132249852	0.0524045154425527	3.0088155461567	0.0174169917160563	0.986103953782322	NA
AC004556.1	3.12976206743972	0.799954518525076	1.03397351647707	0.773670220539748	0.43912583471294	NA
AC004691.2	0	NA	NA	NA	NA	NA
AC004754.1	0.819938767048752	-3.12860772576967	2.11067740773824	-1.4822765972192	0.13826671269784	NA
AC004805.1	0	NA	NA	NA	NA	NA
AC004832.3	0.893515252844374	3.32803543418267	2.21127345747751	1.50503114977878	0.13231606842685	NA
