baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	4.27706111239425	0.355358742101234	0.674722515379388	0.526673905200006	0.598420059768443	NA
A1CF	0.355993788723544	-0.0950946726909829	1.6752132030298	-0.056765713473959	0.954731826562049	NA
A2M	0.265216960988727	0.142627908775668	1.84105268996106	0.07747084564901	0.938248983354609	NA
A2ML1	0.903675551802218	0.850212410646947	1.27089678986478	0.668986197327171	0.503504282745191	NA
A4GALT	0	NA	NA	NA	NA	NA
AAAS	5.12276441956884	-0.216831868782776	0.713567777915443	-0.303870039390246	0.761226904220838	NA
AACS	9.02459686158904	-0.175430273713019	0.498049890676353	-0.35223433836073	0.72466252672416	NA
AADACL2	0.113371561327899	1.03310439855659	2.9482874192362	0.350408305450843	0.726032294193338	NA
AADACL3	0.212817668403502	0.552214469014664	2.23325527528471	0.247268852390493	0.8047001626325	NA
AADAT	1.8695263033079	0.401228149348818	1.03662731993761	0.387051490571332	0.698718088950848	NA
AAED1	8.99392206407947	-0.260409736238017	0.532943491911088	-0.488625417498224	0.625106914763643	NA
AAGAB	7.17291177632746	0.122811307064151	0.551151696831421	0.222826687770708	0.823670396314012	NA
AAK1	8.30362795358367	0.538417245284947	0.454570363193042	1.18445303275589	0.236233777792601	NA
AAMDC	11.4365770533425	-1.33162957560509	0.601312285696159	-2.21453911267323	0.0267917152194358	0.212588333141842
AAMP	9.21313854353998	0.169452784296985	0.459223034967946	0.368998877220549	0.712128561661807	NA
AANAT	0.274336800114661	1.99490377656012	2.04868531545892	0.973748267489899	0.330181545043065	NA
AAR2	8.13247113410321	0.68080244785375	0.440994696395568	1.54378828910694	0.122639629284949	NA
AARD	2.79698469561451	1.96830305912906	0.715238412775451	2.7519537876764	0.00592408800119944	NA
AARS	10.2618106707534	0.668345406927336	0.425833231562505	1.56950035222705	0.116531397460489	NA
AARS2	1.75914768630162	0.900273543277067	0.985154802860701	0.913839673382138	0.360801096411545	NA
AARSD1	7.19240602359325	-0.175970097745997	0.567995622814001	-0.309808897600644	0.756706284997178	NA
AASDH	4.29570866767073	-0.629948274425	0.83800961242275	-0.751719628374872	0.452219683905552	NA
AASDHPPT	8.97028879784466	-0.360186792354027	0.519760241109187	-0.692986426944423	0.488318069453954	NA
AASS	5.27091229669544	1.23596500196459	0.545323491668193	2.26648039347006	0.0234219862691776	NA
AATF	1.98665242850022	-1.4588867547411	1.28975249439727	-1.13113699029741	0.257997437365443	NA
AATK	0	NA	NA	NA	NA	NA
ABAT	24.0572584466262	0.301830341456066	0.322589062110558	0.935649645035462	0.349453604818564	0.714151829981562
ABCA1	23.3038595986294	1.00012890269558	0.305850597753388	3.26999165619418	0.00107550656681939	0.0211284999739681
ABCA10	0.414327977688797	1.27751854398945	1.64228724049982	0.777889831014363	0.43663396368048	NA
ABCA12	0.0421225813383128	1.2735402725026	3.83960651501468	0.331685100419132	0.740127052519038	NA
ABCA13	2.5401701880696	-1.92214250015303	1.26020589852293	-1.52526067558162	0.127194092018455	NA
ABCA2	1.26964703033525	-1.94346597262219	1.33591642869643	-1.45478110072993	0.145729871932755	NA
ABCA3	6.40835229287777	-0.652234111749335	0.68167169338167	-0.956815602117348	0.338660335831823	NA
ABCA4	0	NA	NA	NA	NA	NA
ABCA5	5.22091242129309	0.810572119220154	0.551882922745225	1.4687392666331	0.141903522628633	NA
ABCA6	1.43132026190293	0.135981126307743	1.18546069525147	0.114707410251925	0.908677040171184	NA
ABCA7	0.949330843558905	0.996452554021543	1.36915692087499	0.727785499842296	0.46674490210345	NA
ABCA8	3.24214344616702	0.940091767808398	0.670272730538887	1.40255111833743	0.160750736944677	NA
ABCA9	2.69287779909409	0.842303223630674	0.76122610599897	1.106508587912	0.268506448983509	NA
ABCB10	0.205928432864653	1.9948989133698	2.48525997151979	0.802692247986384	0.422152634637243	NA
ABCB11	1.3954784387386	-0.957979132987696	1.38072346610816	-0.693824039717343	0.487792564754953	NA
ABCB4	2.93110995391623	-0.47964539250677	0.921858286843244	-0.520302739968026	0.60285258648067	NA
ABCB5	1.68717797757391	-0.0944670994174547	1.17737610143527	-0.0802352785166058	0.936050132399094	NA
ABCB6	6.31386723724551	-1.74336540485931	0.87424345665239	-1.99414178235307	0.0461365622283013	NA
ABCB7	3.16817999066184	0.967718173149048	0.755541657324604	1.28082702491318	0.200254429427391	NA
